Table  Time-based BUFR (0309052) at 100 hPa
                  BUFR Data                     
TIME    PRES.   HGT/MSL  TEMP.   RH     DEWP   W.D    W.S     8042      
2255   255.3   10844    -40.6     52    -46.9    206   12.5        0
2260   254.4   10868    -40.8     52    -47.2    206   12.5        0
2265   253.5   10892    -41.0     51    -47.5    206   12.6        0
2270   252.6   10916    -41.3     51    -47.7    206   12.5        0
2275   251.7   10940    -41.5     51    -47.9    206   12.4        0
2280   250.8   10964    -41.7     51    -48.1    206   12.3        0
2285   250.0   10987    -41.9     51    -48.4    205   12.2    65536
2290   249.0   11014    -42.1     51    -48.6    205   12.1        0
2295   248.2   11036    -42.4     51    -48.8    206   11.9        0
2300   247.3   11061    -42.6     51    -49.0    206   11.8        0
2305   246.4   11086    -42.8     51    -49.2    206   11.7        0
2310   245.5   11111    -43.0     51    -49.4    206   11.8        0
2315   244.6   11135    -43.2     51    -49.6    206   11.8        0
2320   243.8   11158    -43.4     51    -49.9    206   11.9        0
2325   243.0   11180    -43.6     50    -50.2    206   11.9        0
2330   242.2   11201    -43.9     49    -50.5    206   12.0        0
2335   241.5   11222    -44.0     49    -50.8    206   12.1        0
2340   240.7   11242    -44.2     48    -51.0    206   12.2        0
2345   240.0   11264    -44.4     48    -51.3    206   12.3        0
2350   239.2   11286    -44.6     47    -51.6    207   12.5        0
2355   238.4   11308    -44.8     47    -51.8    207   12.6        0
2360   237.6   11329    -45.0     47    -52.1    208   12.8        0
2365   236.9   11349    -45.1     46    -52.3    208   13.0        0
2370   236.2   11368    -45.3     46    -52.6    208   13.0        0
2375   235.6   11388    -45.5     45    -52.8    209   13.0        0
2380   234.9   11407    -45.7     45    -53.0    209   13.1        0
2385   234.2   11427    -45.8     45    -53.2    209   13.1        0
2390   233.5   11447    -46.0     45    -53.4    210   13.1        0
2395   232.8   11467    -46.1     44    -53.6    210   13.2        0
2400   232.1   11487    -46.3     44    -53.9    211   13.2        0
2405   231.4   11508    -46.4     43    -54.2    211   13.2        0
2410   230.6   11530    -46.6     42    -54.4    213   13.3        0
2415   229.7   11555    -46.8     42    -54.6    215   13.5        0
2420   228.9   11580    -46.9     42    -54.8    216   13.6        0
2425   228.0   11604    -47.1     42    -55.0    218   13.8        0
2430   227.2   11628    -47.3     42    -55.3    218   13.9        0
2435   226.5   11649    -47.5     41    -55.5    218   14.0        0
2440   225.7   11671    -47.7     41    -55.7    217   14.1        0
2445   224.9   11696    -47.9     41    -55.9    217   14.3        0
2450   224.0   11721    -47.4     40    -55.5    217   14.3     4096
2455   223.3   11742    -48.2     41    -56.3    217   14.3        0
2460   222.6   11765    -48.4     41    -56.4    217   14.3        0
2465   221.8   11787    -48.6     42    -56.5    217   14.3        0
2470   221.1   11808    -48.8     42    -56.5    217   14.4        0
2475   220.5   11827    -49.0     43    -56.6    218   14.4        0
2480   219.8   11847    -49.2     43    -56.6    218   14.5        0
2485   219.2   11865    -49.4     44    -56.7    218   14.5        0
2490   218.6   11884    -49.5     44    -56.8    218   14.6        0
2495   217.9   11905    -49.7     44    -57.0    219   14.7        0
2500   217.2   11926    -49.9     45    -57.1    219   14.7        0
2505   216.5   11946    -50.1     45    -57.2    219   14.8        0
2510   215.8   11966    -50.2     45    -57.4    219   14.8        0
2515   215.2   11987    -50.4     45    -57.5    219   14.8        0
2520   214.5   12007    -50.6     45    -57.7    219   14.7        0
2525   213.8   12028    -50.7     45    -57.8    219   14.7        0
2530   213.1   12049    -50.9     45    -58.0    220   14.8        0
2535   212.5   12069    -51.1     45    -58.1    220   15.0        0
2540   211.8   12091    -51.2     45    -58.2    220   15.1        0
2545   211.0   12113    -51.4     45    -58.4    220   15.3        0
2550   210.3   12135    -51.5     45    -58.5    220   15.3        0
2555   209.7   12156    -51.7     45    -58.7    220   15.3        0
2560   209.0   12177    -51.9     45    -58.9    221   15.4        0
2565   208.3   12198    -52.0     44    -59.1    221   15.4        0
2570   207.6   12219    -52.2     44    -59.3    221   15.7        0
2575   207.0   12239    -52.4     44    -59.5    221   16.0        0
2580   206.3   12260    -52.5     45    -59.6    221   16.3        0
2585   205.7   12281    -52.7     45    -59.7    221   16.6        0
2590   205.0   12301    -52.9     45    -59.8    221   16.6        0
2595   204.4   12321    -53.1     45    -60.0    221   16.6        0
2600   203.7   12342    -53.3     45    -60.2    221   16.6        0
2605   203.0   12364    -53.5     45    -60.4    221   16.6        0
2610   202.4   12385    -53.7     45    -60.5    221   16.7        0
2615   201.7   12407    -53.9     45    -60.7    221   16.7        0
2620   201.0   12430    -54.1     45    -60.9    221   16.7        0
2625   200.3   12452    -54.3     46    -61.0    221   16.7        0
2627   200.0   12461    -54.4     46    -61.1    221   16.7    65536
2630   199.6   12474    -54.5     46    -61.1    222   16.7        0
2635   198.9   12496    -54.7     47    -61.2    222   16.7        0
2640   198.2   12518    -54.9     47    -61.4    222   16.7        0
2645   197.6   12540    -55.1     47    -61.5    222   16.8        0
2650   196.9   12562    -55.3     48    -61.6    222   16.7        0
2655   196.2   12585    -55.6     48    -61.8    222   16.6        0
2660   195.5   12606    -55.8     48    -62.0    222   16.6        0
2665   194.8   12629    -56.0     48    -62.2    222   16.5        0
2670   194.1   12651    -56.1     48    -62.3    221   16.6        0
2675   193.5   12673    -56.3     48    -62.5    221   16.7        0
2680   192.8   12696    -56.5     48    -62.7    220   16.8        0
2685   192.1   12720    -56.7     48    -62.8    220   16.8        0
2690   191.4   12742    -56.9     48    -63.0    219   16.9        0
2695   190.7   12764    -57.1     48    -63.1    219   17.0        0
2700   190.1   12786    -57.3     48    -63.3    218   17.0        0
2705   189.4   12809    -57.5     48    -63.5    217   17.1        0
2710   188.7   12833    -57.7     49    -63.6    217   17.2        0
2715   188.0   12857    -57.9     49    -63.8    217   17.2        0
2720   187.3   12880    -58.1     50    -63.9    217   17.2        0
2725   186.6   12903    -58.2     50    -64.0    217   17.3        0
2730   185.9   12927    -58.4     50    -64.1    217   17.3        0
2735   185.2   12950    -58.6     50    -64.3    217   17.3        0
2740   184.5   12972    -58.8     51    -64.4    217   17.3        0
2745   183.9   12995    -59.0     51    -64.6    217   17.3        0
2750   183.2   13019    -59.2     51    -64.8    218   17.6        0
2755   182.5   13042    -59.3     51    -64.9    218   18.0        0
2760   181.8   13065    -59.5     51    -65.1    218   18.3        0
2765   181.1   13089    -59.7     50    -65.3    219   18.6        0
2770   180.5   13113    -59.8     50    -65.5    219   18.7        0
2775   179.8   13137    -60.0     50    -65.8    219   18.9        0
2780   179.1   13162    -60.2     50    -65.9    219   19.0        0
2785   178.3   13187    -60.4     50    -66.1    219   19.1        0
2790   177.6   13212    -60.6     50    -66.2    220   19.1        0
2795   176.9   13236    -60.8     51    -66.3    220   19.2        0
2800   176.3   13260    -61.0     51    -66.4    221   19.2        0
2805   175.6   13284    -60.4     51    -65.8    221   19.2     2048
2810   174.9   13309    -61.5     51    -66.8    221   19.2        0
2815   174.2   13334    -61.7     51    -67.0    221   19.2        0
2820   173.5   13359    -61.9     52    -67.2    220   19.2        0
2825   172.8   13384    -62.1     52    -67.4    220   19.1        0
2830   172.1   13410    -62.3     52    -67.6    219   19.1        0
2835   171.4   13435    -62.5     52    -67.7    219   19.0        0
2840   170.7   13459    -62.8     52    -67.9    218   19.0        0
2845   170.0   13483    -63.0     52    -68.1    217   18.9        0
2850   169.4   13507    -63.2     53    -68.3    217   18.9        0
2855   168.7   13531    -63.4     53    -68.5    217   19.0        0
2860   168.1   13555    -63.6     53    -68.6    217   19.0        0
2865   167.4   13579    -63.7     53    -68.7    217   19.0        0
2870   166.8   13603    -63.9     53    -68.9    217   18.8        0
2875   166.1   13627    -64.0     52    -69.1    217   18.6        0
2880   165.5   13650    -64.2     52    -69.4    217   18.5        0
2885   164.9   13673    -64.4     51    -69.6    217   18.3        0
2890   164.2   13696    -64.5     51    -69.7    218   18.0        0
2895   163.6   13720    -64.7     51    -69.9    218   17.6        0
2900   163.0   13745    -64.8     51    -70.1    219   17.3        0
2905   162.3   13770    -65.0     51    -70.3    220   16.9        0
2910   161.6   13795    -65.2     51    -70.5    220   16.8        0
2915   161.0   13819    -65.4     51    -70.6    221   16.6        0
2920   160.3   13844    -65.6     51    -70.8    222   16.5        0
2925   159.7   13867    -65.8     51    -70.9    223   16.3        0
2930   159.1   13891    -65.9     51    -71.1    224   16.3        0
2935   158.5   13915    -66.1     51    -71.3    225   16.3        0
2940   157.8   13939    -66.3     51    -71.5    226   16.3        0
2945   157.2   13964    -66.5     51    -71.7    227   16.3        0
2950   156.6   13988    -66.7     51    -71.9    228   16.2        0
2955   155.9   14012    -66.9     51    -72.0    228   16.2        0
2960   155.3   14037    -67.1     51    -72.2    229   16.1        0
2965   154.7   14062    -67.3     51    -72.4    230   16.1        0
2970   154.0   14087    -67.5     51    -72.6    229   15.9        0
2975   153.4   14112    -67.8     51    -72.8    229   15.7        0
2980   152.8   14137    -68.0     51    -73.0    228   15.6        0
2985   152.2   14161    -68.2     52    -73.2    228   15.4        0
2990   151.5   14186    -68.4     52    -73.4    227   15.2        0
2995   150.9   14209    -68.6     52    -73.5    227   15.1        0
3000   150.4   14232    -68.9     53    -73.7    226   15.0        0
3003   150.0   14247    -69.0     53    -73.8    226   14.9    65536
3005   149.8   14256    -69.1     53    -73.9    225   14.8        0
3010   149.1   14282    -69.3     53    -74.1    224   15.0        0
3015   148.5   14308    -69.5     53    -74.2    223   15.2        0
3020   147.8   14334    -69.7     52    -74.5    223   15.4        0
3025   147.2   14359    -69.8     51    -74.8    222   15.6        0
3030   146.6   14385    -70.0     51    -75.0    221   15.7        0
3035   146.0   14410    -70.1     50    -75.1    220   15.9        0
3040   145.4   14434    -70.1     50    -75.3    219   16.1        0
3045   144.8   14458    -70.2     50    -75.4    218   16.2        0
3050   144.2   14483    -70.2     49    -75.5    217   16.4        0
3055   143.6   14509    -70.3     49    -75.5    217   16.6        0
3060   143.0   14534    -70.3     49    -75.6    216   16.8        0
3065   142.3   14561    -70.4     49    -75.7    216   17.0        0
3070   141.6   14589    -70.5     49    -75.8    214   17.0        0
3075   141.0   14618    -70.6     49    -75.9    212   17.0        0
3080   140.3   14645    -70.7     49    -76.0    210   17.1        0
3085   139.7   14671    -70.9     50    -76.1    208   17.2        0
3090   139.1   14697    -71.1     50    -76.1    208   17.1        0
3095   138.5   14723    -71.3     51    -76.2    207   17.1        0
3100   137.9   14748    -71.5     51    -76.4    207   17.1        0
3105   137.3   14774    -70.7     51    -75.6    206   17.1     2048
3110   136.7   14799    -71.9     51    -76.7    207   17.1        0
3115   136.1   14825    -72.1     51    -76.9    208   17.1        0
3120   135.5   14851    -72.3     51    -77.1    209   17.1        0
3125   134.9   14877    -72.5     51    -77.3    210   17.2        0
3130   134.3   14904    -72.7     51    -77.5    211   17.0        0
3135   133.7   14931    -72.9     52    -77.6    212   16.8        0
3140   133.1   14957    -73.1     52    -77.8    213   16.6        0
3145   132.5   14984    -73.3     52    -77.9    214   16.4        0
3150   131.9   15011    -73.5     52    -78.1    215   16.2        0
3155   131.3   15038    -73.7     52    -78.4    216   16.0        0
3160   130.7   15066    -73.9     51    -78.6    217   15.8        0
3165   130.0   15095    -74.0     51    -78.8    218   15.6        0
3170   129.5   15121    -74.2     51    -79.0    219   15.3        0
3175   128.9   15146    -74.4     52    -79.1    220   14.9        0
3180   128.3   15171    -74.6     52    -79.2    221   14.6        0
3185   127.8   15197    -74.7     53    -79.3    222   14.2        0
3190   127.2   15223    -74.9     53    -79.4    223   14.3        0
3195   126.7   15248    -75.1     53    -79.5    223   14.3        0
3200   126.1   15272    -75.3     53    -79.7    224   14.4        0
3205   125.6   15298    -74.4     54    -78.9    224   14.4     2048
3210   125.0   15325    -75.6     54    -80.0    224   14.2        0
3215   124.4   15353    -75.8     54    -80.1    224   13.9        0
3220   123.8   15381    -75.9     54    -80.3    224   13.6        0
3225   123.3   15406    -76.1     54    -80.4    224   13.4        0
3230   122.7   15431    -76.3     54    -80.5    223   13.1        0
3235   122.2   15455    -76.4     53    -80.8    221   12.9        0
3240   121.7   15480    -76.6     52    -81.1    220   12.6        0
3245   121.1   15508    -76.7     52    -81.3    219   12.4        0
3250   120.5   15537    -76.9     52    -81.4    218   11.6        0
3255   119.9   15565    -77.0     52    -81.5    218   10.8        0
3260   119.3   15593    -77.1     52    -81.6    217   10.0        0
3265   118.8   15621    -77.3     52    -81.7    215    9.2        0
3270   118.2   15649    -77.4     53    -81.8    214    8.9        0
3275   117.6   15678    -77.6     54    -81.9    212    8.7        0
3280   117.1   15701    -77.7     54    -81.9    210    8.4        0
3285   116.7   15724    -77.9     55    -82.0    208    8.1        0
3290   116.2   15748    -78.0     56    -82.1    207    8.0        0
3295   115.7   15771    -78.2     56    -82.2    206    7.8        0
3300   115.2   15795    -78.3     56    -82.2    206    7.7        0
3305   114.7   15820    -77.5     56    -81.6    205    7.5     2048
3310   114.2   15845    -78.4     56    -82.4    208    7.1        0
3315   113.7   15870    -78.4     55    -82.5    211    6.8        0
3320   113.2   15896    -77.9     55    -82.0    214    6.5     8192
3325   112.8   15917    -78.3     54    -82.4    218    6.2        0
3330   112.4   15939    -78.1     54    -82.4    223    6.4        0
3335   111.9   15962    -78.0     53    -82.3    227    6.8        0
3340   111.5   15985    -77.8     53    -82.2    231    7.0        0
3345   111.0   16008    -77.6     53    -82.0    235    7.4        0
3350   110.6   16031    -77.3     52    -81.8    238    7.6        0
3355   110.1   16054    -77.1     53    -81.6    240    7.8        0
3360   109.7   16076    -76.9     53    -81.3    243    8.1        0
3365   109.3   16099    -76.7     53    -81.1    245    8.3        0
3370   108.9   16121    -76.5     53    -80.9    249    7.7        0
3375   108.4   16144    -76.3     52    -80.8    253    7.1        0
3380   108.0   16168    -76.1     52    -80.7    257    6.6        0
3385   107.5   16195    -76.0     51    -80.6    263    6.0        0
3390   106.9   16226    -75.9     51    -80.6    271    5.1        0
3395   106.3   16257    -75.8     52    -80.5    284    4.2        0
3396   106.2   16262    -74.5     52    -79.2    287    4.1     8192
3400   105.9   16283    -75.8     52    -80.3    308    3.4        0
3405   105.4   16309    -74.6     53    -79.1    342    2.5     2048
3410   104.9   16334    -75.9     54    -80.2    353    2.5        0
3415   104.5   16357    -76.0     55    -80.2    006    2.5        0
3420   104.1   16381    -76.1     55    -80.3    018    2.5        0
3425   103.6   16406    -75.2     56    -79.3    029    2.5     2048
3430   103.2   16431    -76.5     56    -80.6    032    2.2        0
3435   102.7   16458    -76.7     56    -80.7    035    1.9        0
3440   102.2   16485    -76.9     56    -80.8    039    1.5        0
3445   101.8   16512    -76.0     57    -80.0    047    1.2     4096
3450   101.3   16538    -77.1     56    -81.1    059    1.1        0
3455   100.9   16563    -77.3     56    -81.2    080    1.0        0
3460   100.4   16589    -77.4     56    -81.3    110    0.9        0
3464   100.0   16613    -77.4     56    -81.4    134    0.8    75776
